weather_datetime,solar_datetime,solarRadiation,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,tempHigh,tempLow,tempAvg,windspeedHigh,windgustLow,windspeedAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal
4/6/2020 11:14,4/6/2020 11:14,527.02,6,88,30,29,29,1,71,70,70,11,5,6,38,36,37,71,70,70,68,69,30.16,30.15,0,0,0
4/6/2020 11:19,4/6/2020 11:19,540.84,6,131,30,29,29,1,70,69,69,4,2,3,37,36,36,70,69,70,69,69,30.16,30.15,-0.15,0,0
4/6/2020 11:24,4/6/2020 11:24,598.59,6,51,29,27,28,1,71,70,70,2,0,0,36,35,36,71,70,70,68,69,30.15,30.14,-0.15,0,0
4/6/2020 11:29,4/6/2020 11:29,514.91,5,46,28,28,28,1,72,71,71,3,0,1,37,36,37,72,71,70,69,70,30.15,30.15,0,0,0
4/6/2020 11:34,4/6/2020 11:34,671.5,7,101,27,25,26,1,73,72,72,4,0,3,36,35,35,73,72,71,70,70,30.15,30.15,0,0,0
4/6/2020 11:39,4/6/2020 11:39,663.67,7,59,26,25,25,1,73,72,72,4,0,2,35,35,35,73,72,71,70,71,30.15,30.14,0,0,0
4/6/2020 11:44,4/6/2020 11:44,742.58,8,212,25,23,24,1,73,72,73,3,3,2,35,33,34,73,73,71,70,71,30.15,30.14,0,0,0
4/6/2020 11:49,4/6/2020 11:49,647.65,7,101,26,24,25,1,73,72,72,11,6,6,35,34,35,73,72,71,70,70,30.15,30.14,0,0,0
4/6/2020 11:54,4/6/2020 11:54,486.65,5,105,26,25,25,1,72,72,72,9,0,4,35,34,34,72,72,70,70,70,30.14,30.13,0,0,0
4/6/2020 11:59,4/6/2020 11:59,720.56,8,116,28,27,27,1,72,72,72,11,6,8,37,36,36,72,72,70,70,70,30.15,30.14,-0.15,0,0
4/6/2020 12:04,4/6/2020 12:04,615.96,7,91,27,25,26,1,72,71,71,9,3,4,36,33,35,72,71,70,69,69,30.14,30.14,0,0,0
4/6/2020 12:09,4/6/2020 12:09,582.57,6,85,26,25,25,1,71,71,71,8,9,6,35,33,34,71,71,69,69,69,30.15,30.14,0.15,0,0
4/6/2020 12:14,4/6/2020 12:14,578.16,6,96,27,26,26,1,71,71,71,6,0,2,35,34,35,71,71,69,69,69,30.15,30.14,0.15,0,0
4/6/2020 12:19,4/6/2020 12:19,533.14,6,95,25,24,24,1,71,71,71,7,0,3,33,33,33,71,71,69,69,69,30.14,30.14,0,0,0
4/6/2020 12:24,4/6/2020 12:24,548.31,6,73,23,21,22,1,72,72,72,8,0,3,32,30,31,72,72,70,70,70,30.15,30.14,-0.15,0,0
4/6/2020 12:28,4/6/2020 12:28,519.68,5,35,21,21,21,1,72,72,72,7,1,2,30,30,30,72,72,70,70,70,30.14,30.14,0,0,0
4/6/2020 12:34,4/6/2020 12:34,767.41,8,106,22,21,21,1,72,72,72,7,7,5,31,30,31,72,72,70,70,70,30.15,30.14,0,0,0
4/6/2020 12:39,4/6/2020 12:39,819.41,9,107,22,21,21,1,72,72,72,6,3,4,31,30,30,72,72,70,70,70,30.14,30.14,0,0,0
4/6/2020 12:44,4/6/2020 12:44,750.41,8,79,21,20,20,1,72,72,72,9,5,6,30,29,30,72,72,70,70,70,30.14,30.14,0,0,0
4/6/2020 12:49,4/6/2020 12:49,811.58,9,56,20,20,20,1,73,72,73,8,2,6,30,29,29,73,73,71,70,71,30.14,30.14,0,0,0
4/6/2020 12:54,4/6/2020 12:54,833.72,9,124,21,21,21,1,73,73,73,15,2,6,31,31,31,73,73,71,71,71,30.15,30.14,0.15,0,0
4/6/2020 12:59,4/6/2020 12:59,873.24,9,70,21,20,20,1,73,73,73,5,1,2,31,29,30,73,73,71,71,71,30.15,30.14,-0.15,0,0
4/6/2020 13:04,4/6/2020 13:04,840.69,9,94,20,20,20,1,74,73,74,7,5,5,30,30,30,74,74,72,71,72,30.14,30.13,0.15,0,0
4/6/2020 13:09,4/6/2020 13:09,759.58,8,87,21,19,20,1,74,73,73,10,7,7,31,28,30,74,73,72,70,71,30.13,30.13,0,0,0
4/6/2020 13:14,4/6/2020 13:14,721.41,8,102,20,19,19,1,73,72,73,11,6,6,29,28,28,73,73,71,70,70,30.13,30.13,0,0,0
4/6/2020 13:19,4/6/2020 13:19,627.21,7,104,20,19,19,1,74,73,73,5,0,2,30,28,29,74,73,72,71,71,30.14,30.13,-0.15,0,0
4/6/2020 13:24,4/6/2020 13:24,589.05,6,103,20,19,19,1,74,73,73,10,3,6,30,28,29,74,73,72,71,71,30.14,30.13,0,0,0
4/6/2020 13:29,4/6/2020 13:29,637.62,7,71,19,18,18,1,74,73,74,6,3,4,29,27,28,74,74,72,71,71,30.13,30.12,-0.15,0,0
4/6/2020 13:34,4/6/2020 13:34,724.84,8,102,19,18,18,1,74,73,74,14,2,6,29,27,28,74,74,72,71,72,30.13,30.12,0.15,0,0
4/6/2020 13:39,4/6/2020 13:39,740.5,8,47,19,17,18,1,74,73,74,8,0,2,29,26,28,74,74,72,71,72,30.13,30.13,0,0,0
4/6/2020 13:44,4/6/2020 13:44,562.99,6,193,18,18,18,1,75,75,75,3,0,1,28,28,28,75,75,73,72,73,30.13,30.12,0,0,0
4/6/2020 13:49,4/6/2020 13:49,555.28,6,110,18,17,17,1,75,73,74,9,5,6,28,27,27,75,74,72,71,72,30.13,30.12,0,0,0
4/6/2020 13:54,4/6/2020 13:54,557.36,6,67,18,18,18,1,73,73,73,8,0,3,27,27,27,73,73,71,71,71,30.13,30.12,-0.15,0,0
4/6/2020 13:59,4/6/2020 13:59,686.18,7,118,18,17,17,1,73,73,73,5,0,1,27,26,26,73,73,71,71,71,30.12,30.12,0,0,0
4/6/2020 14:04,4/6/2020 14:04,638.47,7,126,18,17,17,1,73,73,73,6,0,2,27,26,26,73,73,71,71,71,30.12,30.12,0,0,0
4/6/2020 14:09,4/6/2020 14:09,591.25,6,103,18,17,17,1,74,73,74,8,3,5,27,26,27,74,74,72,71,72,30.12,30.12,0,0,0
4/6/2020 14:14,4/6/2020 14:14,766.92,8,83,17,16,16,1,74,73,73,9,6,6,26,25,25,74,73,72,70,71,30.12,30.11,-0.15,0,0
4/6/2020 14:19,4/6/2020 14:19,756.89,8,92,17,17,17,1,74,73,73,5,2,2,26,25,26,74,73,71,70,71,30.12,30.11,-0.15,0,0
4/6/2020 14:24,4/6/2020 14:24,599.94,6,119,18,16,17,1,74,74,74,5,2,3,28,25,26,74,74,72,72,72,30.12,30.11,0,0,0
4/6/2020 14:29,4/6/2020 14:29,931.34,10,96,18,17,17,1,74,74,74,9,3,5,28,26,27,74,74,72,72,72,30.12,30.11,0,0,0
4/6/2020 14:34,4/6/2020 14:34,634.19,7,81,18,17,17,1,74,74,74,7,5,4,28,26,27,74,74,72,72,72,30.12,30.11,-0.15,0,0
4/6/2020 14:39,4/6/2020 14:39,654.99,7,116,18,18,18,1,74,73,74,12,8,10,28,27,28,74,74,72,71,72,30.11,30.1,-0.15,0,0
4/6/2020 14:44,4/6/2020 14:44,659.76,7,107,18,17,17,1,74,73,73,10,0,3,27,26,27,74,73,72,71,71,30.12,30.11,-0.15,0,0
4/6/2020 14:49,4/6/2020 14:49,786.5,8,106,17,17,17,1,74,74,74,3,0,2,26,26,26,74,74,72,72,72,30.11,30.1,-0.15,0,0
4/6/2020 14:54,4/6/2020 14:54,746.5,8,113,18,18,18,1,74,74,74,9,6,7,28,28,28,74,74,72,72,72,30.11,30.1,0,0,0
4/6/2020 14:59,4/6/2020 14:59,593.82,6,120,19,18,18,1,74,73,74,11,0,5,29,27,28,74,74,72,71,72,30.1,30.09,0,0,0
4/6/2020 15:04,4/6/2020 15:04,750.41,8,104,19,18,18,1,73,73,73,8,2,3,29,27,28,73,73,71,71,71,30.1,30.1,0,0,0
4/6/2020 15:09,4/6/2020 15:09,533.14,6,100,19,19,19,1,74,74,74,6,0,2,29,29,29,74,74,72,72,72,30.1,30.09,-0.15,0,0
4/6/2020 15:14,4/6/2020 15:14,656.33,7,76,19,19,19,1,74,73,73,6,0,3,29,29,29,74,73,72,71,71,30.1,30.09,-0.15,0,0
4/6/2020 15:19,4/6/2020 15:19,454.11,5,112,20,19,19,1,73,73,73,8,0,3,30,28,29,73,73,71,71,71,30.1,30.09,0,0,0
4/6/2020 15:24,4/6/2020 15:24,405.18,4,37,19,18,18,1,74,73,74,1,0,0,29,28,28,74,74,72,71,71,30.1,30.09,-0.15,0,0
4/6/2020 15:29,4/6/2020 15:29,537.91,6,90,19,19,19,1,74,74,74,4,0,1,29,29,29,74,74,72,72,72,30.1,30.09,-0.15,0,0
4/6/2020 15:34,4/6/2020 15:34,845.46,9,79,19,18,18,1,74,73,73,3,0,1,29,27,28,74,73,72,71,71,30.1,30.09,-0.15,0,0
4/6/2020 15:39,4/6/2020 15:39,463.28,5,101,19,18,18,1,74,73,74,10,5,5,29,27,28,74,74,72,71,72,30.1,30.09,-0.15,0,0
4/6/2020 15:44,4/6/2020 15:44,393.8,4,99,19,18,18,1,73,73,73,10,0,3,28,27,28,73,73,71,71,71,30.09,30.09,0,0,0
4/6/2020 15:49,4/6/2020 15:49,330.55,3,71,19,18,18,1,73,73,73,5,0,1,28,27,27,73,73,71,71,71,30.09,30.09,0,0,0
4/6/2020 15:54,4/6/2020 15:54,482.74,5,53,18,18,18,1,74,73,74,1,0,0,28,27,27,74,74,72,71,71,30.09,30.09,0,0,0
4/6/2020 15:59,4/6/2020 15:59,431.11,4,79,18,17,17,1,75,74,74,6,0,2,28,27,28,75,74,72,72,72,30.09,30.09,0,0,0
4/6/2020 16:04,4/6/2020 16:04,312.32,3,133,18,17,17,1,74,73,73,0,0,0,27,26,27,74,73,72,71,71,30.09,30.09,0,0,0
4/6/2020 16:09,4/6/2020 16:09,551.37,6,92,18,17,17,1,74,74,74,3,0,1,28,26,27,74,74,72,71,72,30.09,30.09,0,0,0
4/6/2020 16:14,4/6/2020 16:14,357.34,4,60,18,17,17,1,75,74,74,3,0,1,28,26,27,75,74,72,72,72,30.09,30.09,0,0,0
4/6/2020 16:19,4/6/2020 16:19,324.93,3,107,17,17,17,1,75,75,75,3,0,1,27,27,27,75,75,73,72,73,30.09,30.09,0,0,0
4/6/2020 16:24,4/6/2020 16:24,517.97,5,104,18,17,17,1,74,74,74,1,0,0,28,26,27,74,74,72,71,72,30.09,30.08,0,0,0
4/6/2020 16:29,4/6/2020 16:29,454.11,5,354,17,17,17,1,75,74,74,0,0,0,27,26,27,75,74,73,72,72,30.09,30.09,0,0,0
4/6/2020 16:34,4/6/2020 16:34,652.42,7,59,18,17,17,1,75,74,75,7,0,2,28,27,28,75,75,73,72,73,30.09,30.08,-0.15,0,0
4/6/2020 16:39,4/6/2020 16:39,469.28,5,104,17,17,17,1,75,74,75,8,0,3,27,27,27,75,75,73,72,73,30.09,30.09,0,0,0
4/6/2020 16:44,4/6/2020 16:44,456.31,5,108,18,17,17,1,75,74,74,7,1,3,28,27,27,75,74,72,72,72,30.09,30.09,0,0,0
4/6/2020 16:49,4/6/2020 16:49,241.12,2,121,18,17,17,1,74,74,74,3,0,1,28,26,27,74,74,72,71,72,30.09,30.09,0,0,0
4/6/2020 16:54,4/6/2020 16:54,243.32,2,100,18,17,17,1,74,73,73,1,0,0,27,26,26,74,73,71,71,71,30.09,30.09,0,0,0
4/6/2020 16:59,4/6/2020 16:59,206.87,2,108,18,18,18,1,73,73,73,8,1,3,27,27,27,73,73,71,71,71,30.1,30.09,-0.15,0,0
4/6/2020 17:04,4/6/2020 17:04,299.23,3,124,18,18,18,1,73,73,73,3,0,1,27,27,27,73,73,71,71,71,30.09,30.09,0,0,0
4/6/2020 17:09,4/6/2020 17:09,241.61,2,92,18,18,18,1,74,73,74,2,0,1,28,27,28,74,74,72,71,72,30.09,30.09,0,0,0
4/6/2020 17:14,4/6/2020 17:14,219.83,2,80,18,18,18,1,74,73,73,1,0,0,27,27,27,74,73,72,71,71,30.1,30.09,0,0,0
4/6/2020 17:19,4/6/2020 17:19,357.83,4,65,18,18,18,1,74,73,74,0,0,0,28,27,28,74,74,72,71,72,30.1,30.09,-0.15,0,0
4/6/2020 17:24,4/6/2020 17:24,240.27,2,87,18,18,18,1,74,74,74,1,0,0,28,28,28,74,74,72,72,72,30.09,30.09,0,0,0
4/6/2020 17:29,4/6/2020 17:29,178.61,2,125,19,18,18,1,74,74,74,0,0,0,29,27,28,74,74,72,72,72,30.1,30.09,0,0,0
4/6/2020 17:34,4/6/2020 17:34,201.61,2,91,19,18,18,1,74,74,74,10,0,2,29,28,29,74,74,72,72,72,30.1,30.09,0.15,0,0
4/6/2020 17:39,4/6/2020 17:39,180.81,2,134,19,18,18,1,74,73,74,1,0,0,29,27,28,74,74,72,71,71,30.1,30.09,0,0,0
4/6/2020 17:44,4/6/2020 17:44,166.99,1,108,19,18,18,1,73,73,73,0,0,0,29,27,28,73,73,71,71,71,30.1,30.09,-0.15,0,0
4/6/2020 17:49,4/6/2020 17:49,133.1,1,85,19,18,18,1,73,73,73,3,0,1,28,27,28,73,73,71,71,71,30.1,30.09,0,0,0
4/6/2020 17:54,4/6/2020 17:54,142.64,1,19,19,18,18,1,73,73,73,4,0,2,28,27,28,73,73,71,71,71,30.09,30.09,0,0,0
4/6/2020 17:59,4/6/2020 17:59,127.1,1,61,19,18,18,1,73,73,73,1,0,0,28,27,28,73,73,71,71,71,30.1,30.09,0.15,0,0
4/6/2020 18:04,4/6/2020 18:04,118.78,1,50,19,18,18,1,73,73,73,1,0,0,28,27,27,73,73,71,71,71,30.1,30.09,0,0,0
4/6/2020 18:09,4/6/2020 18:09,89.31,1,8,19,18,18,1,73,73,73,6,1,2,28,27,27,73,73,71,71,71,30.1,30.09,-0.15,0,0
4/6/2020 18:14,4/6/2020 18:14,87.96,1,36,19,18,18,1,73,73,73,7,1,4,28,27,27,73,73,71,70,70,30.1,30.09,0.15,0,0
4/6/2020 18:19,4/6/2020 18:19,84.04,0,75,19,18,18,1,73,72,72,3,0,1,28,26,27,73,72,70,70,70,30.1,30.09,0.15,0,0
4/6/2020 18:24,4/6/2020 18:24,65.45,0,125,18,18,18,1,73,72,72,1,0,0,27,26,27,73,72,70,70,70,30.1,30.1,0,0,0
4/6/2020 18:29,4/6/2020 18:29,55.9,0,45,19,19,19,1,72,72,72,1,0,1,28,28,28,72,72,70,70,70,30.11,30.1,-0.15,0,0
4/6/2020 18:34,4/6/2020 18:34,54.19,0,39,19,19,19,1,72,72,72,3,1,1,28,28,28,72,72,70,70,70,30.11,30.1,0,0,0
4/6/2020 18:39,4/6/2020 18:39,47.22,0,53,19,19,19,1,72,72,72,0,0,0,27,27,27,72,72,70,70,70,30.11,30.09,0.3,0,0
4/6/2020 18:44,4/6/2020 18:44,43.31,0,51,19,19,19,1,72,72,72,3,0,1,27,27,27,72,72,70,70,70,30.1,30.1,0,0,0
4/6/2020 18:49,4/6/2020 18:49,41.59,0,48,19,19,19,1,72,72,72,2,0,1,27,27,27,72,72,70,70,70,30.1,30.09,0,0,0
4/6/2020 18:54,4/6/2020 18:54,40.73,0,55,20,19,19,1,72,72,72,0,0,0,28,27,27,72,72,70,69,69,30.1,30.09,0.15,0,0
4/6/2020 18:59,4/6/2020 18:59,28.63,0,127,20,19,19,1,71,71,71,0,0,0,28,27,28,71,71,69,69,69,30.11,30.1,0,0,0
4/6/2020 19:04,4/6/2020 19:04,20.8,0,202,20,20,20,1,71,71,71,0,0,0,28,28,28,71,71,69,69,69,30.1,30.1,0,0,0
4/6/2020 19:09,4/6/2020 19:09,15.53,0,72,20,20,20,1,71,71,71,0,0,0,28,28,28,71,71,69,69,69,30.11,30.1,0,0,0
4/6/2020 19:14,4/6/2020 19:14,10.77,0,115,20,20,20,1,71,71,71,0,0,0,28,27,28,71,71,68,68,68,30.11,30.1,0,0,0
4/6/2020 19:19,4/6/2020 19:19,8.56,0,183,20,20,20,1,71,70,70,0,0,0,27,27,27,71,70,68,68,68,30.11,30.1,-0.15,0,0
4/6/2020 19:24,4/6/2020 19:24,4.28,0,137,21,20,20,1,70,70,70,0,0,0,29,27,28,70,70,68,68,68,30.11,30.1,-0.15,0,0
4/6/2020 19:29,4/6/2020 19:29,1.22,0,272,21,21,21,1,70,70,70,0,0,0,28,28,28,70,70,70,68,68,30.12,30.1,0.15,0,0
4/6/2020 19:34,4/6/2020 19:34,0.85,0,202,21,21,21,1,70,70,70,0,0,0,28,28,28,70,70,70,70,70,30.12,30.11,0,0,0
4/6/2020 19:39,4/6/2020 19:39,0,0,158,21,21,21,1,70,69,70,0,0,0,28,28,28,70,70,70,69,70,30.12,30.11,-0.15,0,0
4/6/2020 19:44,4/6/2020 19:44,0,0,153,21,21,21,1,69,69,69,0,0,0,28,28,28,69,69,69,69,69,30.12,30.12,0,0,0
4/6/2020 19:49,4/6/2020 19:49,0,0,33,21,21,21,1,69,69,69,1,0,0,28,28,28,69,69,69,69,69,30.12,30.12,0,0,0
4/6/2020 19:54,4/6/2020 19:54,0,0,54,22,21,21,1,69,69,69,1,0,0,29,28,28,69,69,69,69,69,30.12,30.12,0,0,0
4/6/2020 19:59,4/6/2020 19:59,0,0,16,22,22,22,1,69,69,69,0,0,0,29,29,29,69,69,69,69,69,30.12,30.11,0,0,0
4/6/2020 20:04,4/6/2020 20:04,0,0,240,22,22,22,1,69,69,69,0,0,0,28,28,28,69,69,69,69,69,30.12,30.12,0,0,0
4/6/2020 20:09,4/6/2020 20:09,0,0,204,23,22,22,1,69,68,68,0,0,0,29,28,29,69,68,69,68,68,30.13,30.12,-0.15,0,0
4/6/2020 20:14,4/6/2020 20:14,0,0,201,23,23,23,1,68,68,68,0,0,0,29,28,29,68,68,68,68,68,30.12,30.12,0,0,0
4/6/2020 20:19,4/6/2020 20:19,0,0,30,23,23,23,1,68,68,68,0,0,0,29,28,29,68,68,68,68,68,30.12,30.12,0,0,0
4/6/2020 20:24,4/6/2020 20:24,0,0,191,23,23,23,1,68,68,68,0,0,0,29,29,29,68,68,68,68,68,30.13,30.12,0.15,0,0
4/6/2020 20:29,4/6/2020 20:29,0,0,15,23,23,23,1,68,68,68,1,0,0,29,29,29,68,68,68,68,68,30.13,30.12,0,0,0
4/6/2020 20:34,4/6/2020 20:34,0,0,166,23,23,23,1,68,68,68,0,0,0,29,29,29,68,68,68,68,68,30.13,30.12,0,0,0
4/6/2020 20:39,4/6/2020 20:39,0,0,32,23,22,22,1,68,68,68,1,0,0,29,28,28,68,68,68,68,68,30.13,30.13,0,0,0
4/6/2020 20:44,4/6/2020 20:44,0,0,195,24,24,24,1,68,67,67,0,0,0,30,29,29,68,67,68,67,67,30.14,30.13,0,0,0
4/6/2020 20:49,4/6/2020 20:49,0,0,204,25,24,24,1,67,67,67,0,0,0,30,29,29,67,67,67,67,67,30.14,30.13,0.15,0,0
4/6/2020 20:54,4/6/2020 20:54,0,0,207,25,24,24,1,66,66,66,0,0,0,29,28,28,66,66,66,66,66,30.14,30.14,0,0,0
4/6/2020 20:59,4/6/2020 20:59,0,0,295,26,25,25,1,66,66,66,0,0,0,30,29,29,66,66,66,66,66,30.14,30.14,0,0,0
4/6/2020 21:04,4/6/2020 21:04,0,0,202,27,26,26,1,65,65,65,0,0,0,30,29,30,65,65,65,65,65,30.14,30.13,0,0,0
4/6/2020 21:09,4/6/2020 21:09,0,0,233,27,27,27,1,65,64,64,0,0,0,30,30,30,65,64,65,64,64,30.15,30.15,0,0,0
4/6/2020 21:14,4/6/2020 21:14,0,0,222,27,26,26,1,64,64,64,1,0,0,30,29,29,64,64,64,64,64,30.15,30.15,0,0,0
4/6/2020 21:19,4/6/2020 21:19,0,0,333,26,25,25,1,64,64,64,1,0,0,29,28,29,64,64,64,64,64,30.16,30.15,0,0,0
4/6/2020 21:24,4/6/2020 21:24,0,0,346,26,25,25,1,65,64,65,1,0,0,29,28,28,65,65,65,64,65,30.16,30.15,0,0,0
4/6/2020 21:29,4/6/2020 21:29,0,0,330,25,25,25,1,65,65,65,0,0,0,29,28,28,65,65,65,65,65,30.16,30.15,0,0,0
4/6/2020 21:34,4/6/2020 21:34,0,0,190,25,25,25,1,65,65,65,0,0,0,29,28,29,65,65,65,65,65,30.16,30.15,0,0,0
4/6/2020 21:39,4/6/2020 21:39,0,0,205,26,25,25,1,65,65,65,0,0,0,29,28,29,65,65,65,65,65,30.16,30.15,0.15,0,0
4/6/2020 21:44,4/6/2020 21:44,0,0,205,26,25,25,1,65,65,65,0,0,0,29,28,28,65,65,65,65,65,30.17,30.15,0.15,0,0
4/6/2020 21:49,4/6/2020 21:49,0,0,196,26,25,25,1,64,64,64,0,0,0,29,27,28,64,64,64,64,64,30.17,30.16,0,0,0
4/6/2020 21:54,4/6/2020 21:54,0,0,208,26,25,25,1,64,64,64,0,0,0,29,28,28,64,64,64,64,64,30.17,30.15,0,0,0
4/6/2020 21:59,4/6/2020 21:59,0,0,204,26,26,26,1,64,64,64,0,0,0,29,28,29,64,64,64,64,64,30.17,30.16,0,0,0
4/6/2020 22:04,4/6/2020 22:04,0,0,212,27,26,26,1,64,64,64,0,0,0,29,28,29,64,64,64,64,64,30.17,30.16,0.15,0,0
4/6/2020 22:09,4/6/2020 22:09,0,0,211,26,26,26,1,64,64,64,0,0,0,28,28,28,64,64,64,64,64,30.17,30.17,0,0,0
4/6/2020 22:14,4/6/2020 22:14,0,0,209,26,26,26,1,64,64,64,0,0,0,28,28,28,64,64,64,64,64,30.17,30.17,0,0,0
4/6/2020 22:19,4/6/2020 22:19,0,0,209,27,26,26,1,64,64,64,0,0,0,29,28,29,64,64,64,64,64,30.17,30.17,0,0,0
4/6/2020 22:24,4/6/2020 22:24,0,0,235,27,26,26,1,64,64,64,0,0,0,29,28,29,64,64,64,64,64,30.18,30.17,0,0,0
4/6/2020 22:29,4/6/2020 22:29,0,0,200,27,26,26,1,64,64,64,0,0,0,29,28,29,64,64,64,64,64,30.17,30.17,0,0,0
4/6/2020 22:34,4/6/2020 22:34,0,0,243,27,26,26,1,64,64,64,0,0,0,29,28,29,64,64,64,64,64,30.17,30.17,0,0,0
4/6/2020 22:39,4/6/2020 22:39,0,0,302,28,25,27,1,64,64,64,0,0,0,30,27,29,64,64,64,64,64,30.18,30.17,0.15,0,0
4/6/2020 22:44,4/6/2020 22:44,0,0,17,28,25,26,1,64,64,64,1,0,0,30,27,29,64,64,64,64,64,30.18,30.17,-0.15,0,0
4/6/2020 22:49,4/6/2020 22:49,0,0,283,27,26,26,1,65,64,65,2,0,1,30,29,29,65,65,65,64,65,30.17,30.17,0,0,0
4/6/2020 22:54,4/6/2020 22:54,0,0,99,25,24,24,1,66,65,65,1,0,0,29,27,28,66,65,66,65,65,30.17,30.17,0,0,0
4/6/2020 22:59,4/6/2020 22:59,0,0,305,26,25,25,1,66,65,65,0,0,0,30,29,29,66,65,66,65,65,30.17,30.17,0,0,0
4/6/2020 23:04,4/6/2020 23:04,0,0,251,28,27,27,1,65,64,64,0,0,0,30,30,30,65,64,65,64,64,30.17,30.17,0,0,0
4/6/2020 23:09,4/6/2020 23:09,0,0,197,28,27,27,1,64,63,63,0,0,0,30,28,29,64,63,64,63,63,30.18,30.17,-0.15,0,0
4/6/2020 23:14,4/6/2020 23:14,0,0,209,28,27,27,1,63,63,63,0,0,0,29,28,29,63,63,63,63,63,30.18,30.17,-0.15,0,0
4/6/2020 23:19,4/6/2020 23:19,0,0,145,27,26,26,1,63,63,63,0,0,0,29,28,28,63,63,63,63,63,30.17,30.17,0,0,0
4/6/2020 23:24,4/6/2020 23:24,0,0,163,26,26,26,1,64,63,64,0,0,0,28,28,28,64,64,64,63,64,30.18,30.18,0,0,0
4/6/2020 23:29,4/6/2020 23:29,0,0,196,27,26,26,1,64,64,64,0,0,0,29,28,29,64,64,64,64,64,30.18,30.17,0.15,0,0
4/6/2020 23:34,4/6/2020 23:34,0,0,174,27,26,26,1,64,63,63,2,0,0,29,28,28,64,63,64,63,63,30.18,30.17,0.15,0,0
4/6/2020 23:39,4/6/2020 23:39,0,0,128,27,26,26,0,64,63,63,2,0,0,29,28,28,64,63,64,63,63,30.18,30.17,-0.15,0,0
4/6/2020 23:44,4/6/2020 23:44,0,0,210,27,27,27,0,63,63,63,0,0,0,29,28,29,63,63,63,63,63,30.18,30.17,0.15,0,0
4/6/2020 23:49,4/6/2020 23:49,0,0,238,28,27,27,1,63,62,63,0,0,0,29,28,29,63,63,63,62,63,30.18,30.17,-0.15,0,0
4/6/2020 23:54,4/6/2020 23:54,0,0,278,28,28,28,1,63,63,63,0,0,0,29,29,29,63,63,63,63,63,30.18,30.17,0,0,0
4/6/2020 23:59,4/6/2020 23:59,0,0,240,28,27,27,1,62,62,62,0,0,0,29,28,29,62,62,62,62,62,30.18,30.18,0,0,0
4/7/2020 0:04,4/7/2020 0:04,0,0,201,29,28,28,1,62,62,62,0,0,0,30,29,29,62,62,62,62,62,30.18,30.18,0,0,0
4/7/2020 0:09,4/7/2020 0:09,0,0,337,29,28,28,1,62,62,62,2,0,0,29,28,29,62,62,62,62,62,30.18,30.18,0,0,0
4/7/2020 0:14,4/7/2020 0:14,0,0,303,29,28,28,1,62,62,62,1,0,0,29,29,29,62,62,62,62,62,30.19,30.18,0.15,0,0
4/7/2020 0:19,4/7/2020 0:19,0,0,220,30,29,29,1,62,62,62,0,0,0,30,29,29,62,62,62,62,62,30.19,30.18,0,0,0
4/7/2020 0:24,4/7/2020 0:24,0,0,227,29,29,29,1,62,62,62,0,0,0,29,29,29,62,62,62,62,62,30.19,30.18,0.15,0,0
4/7/2020 0:29,4/7/2020 0:29,0,0,343,30,29,29,1,62,62,62,0,0,0,30,29,30,62,62,62,62,62,30.19,30.18,0,0,0
4/7/2020 0:34,4/7/2020 0:34,0,0,233,30,29,29,1,62,62,62,0,0,0,30,29,29,62,62,62,62,62,30.19,30.18,-0.15,0,0
4/7/2020 0:39,4/7/2020 0:39,0,0,190,30,29,29,1,62,62,62,0,0,0,30,29,29,62,62,62,62,62,30.19,30.18,0,0,0
4/7/2020 0:44,4/7/2020 0:44,0,0,321,30,30,30,1,62,61,62,0,0,0,30,30,30,62,62,62,61,62,30.19,30.18,-0.15,0,0
4/7/2020 0:49,4/7/2020 0:49,0,0,199,32,30,31,1,61,61,61,0,0,0,31,30,30,61,61,61,61,61,30.19,30.18,0,0,0
4/7/2020 0:54,4/7/2020 0:54,0,0,343,32,32,32,1,61,60,60,0,0,0,31,30,30,61,60,61,60,60,30.19,30.18,0.15,0,0
4/7/2020 0:59,4/7/2020 0:59,0,0,356,32,32,32,1,60,60,60,0,0,0,30,30,30,60,60,60,60,60,30.19,30.18,0,0,0
4/7/2020 1:04,4/7/2020 1:04,0,0,205,32,32,32,1,60,60,60,0,0,0,30,30,30,60,60,60,60,60,30.19,30.18,0,0,0
4/7/2020 1:09,4/7/2020 1:09,0,0,218,32,32,32,1,60,60,60,0,0,0,30,30,30,60,60,60,60,60,30.19,30.18,0,0,0
4/7/2020 1:14,4/7/2020 1:14,0,0,221,32,32,32,1,60,60,60,0,0,0,30,30,30,60,60,60,60,60,30.19,30.18,0.15,0,0
4/7/2020 1:19,4/7/2020 1:19,0,0,206,34,32,32,1,60,59,59,0,0,0,31,30,30,60,59,60,59,59,30.19,30.18,0,0,0
4/7/2020 1:24,4/7/2020 1:24,0,0,214,34,33,33,1,59,59,59,0,0,0,31,30,30,59,59,59,59,59,30.19,30.18,-0.15,0,0
4/7/2020 1:29,4/7/2020 1:29,0,0,206,35,33,34,1,59,59,59,0,0,0,31,30,30,59,59,59,59,59,30.19,30.18,0.15,0,0
